video_name,Source collection,caption,video_exists,has_caption,num_words,num_chars
7985337.mp4,Cory_2013-6-27_sc114,Friends go out to the movie theater.,True,True,7,36
46495880.mp4,8-Ben-Control-of-sound-places,It shows us how hard it is for us to handle the voice range since the expectations are already culturally settled on what is acceptable and what is not.,True,True,29,152
24988342.mp4,4-Ben-Deaf-Speech,"While she was writing the test, without knowing, she started humming.",True,True,11,69
64263610.mp4,2-Ben-Voice-Identity,"For example, in some areas of the world, people have a strong tendency to talk fast.",True,True,16,84
3380038.mp4,Cory_2013-6-27_sc108,"Last Monday, I knew it would rain the next day.",True,True,10,47
22192509.mp4,4-Ben-Deaf-Speech,"It meant that within that category, I was good.",True,True,9,47
61831115.mp4,Cory_2013-6-27_sc115,Why did you pass out last night?,True,True,7,32
61833112.mp4,Cory_2013-6-27_sc115,Why do you talk with those two?,True,True,7,31
31656271.mp4,Jonathan_2012-11-27_sc96,Do the bride and groom like their wedding?,True,True,8,42
4231914.mp4,Jonathan_2012-11-27_sc98,The clothes are not on sale.,True,True,6,28
50277781.mp4,4-Ben-Deaf-Speech,so I realized that I was coughing a lot,True,True,9,39
44330197.mp4,8-Ben-Control-of-sound-places,"The person next to the Deaf person pushed their elbow into the Deaf person and said, ""Shh."" The Deaf person was astonished and realized that the book had made some noises, so he decided to shut the book and put it back.",True,True,42,219
31656960.mp4,Jonathan_2012-11-27_sc96,Have you met my new friend?,True,True,6,27
8639.mp4,Cory_2013-6-27_sc107,"I was driving and I got a flat tire, so I called AAA and they came very quickly.",True,True,18,80
7710211.mp4,Jonathan_2012-11-27_sc90,The kid was playing at the park.,True,True,7,32
6184494.mp4,Cory_2013-6-27_sc115,Where are the clothes that are on sale?,True,True,8,39
7984546.mp4,Cory_2013-6-27_sc114,My friend wanted to buy a plaid shirt.,True,True,8,38
338219.mp4,Cory_2013-6-27_sc108,If it's quiet in here it probably means that there are children upstairs sleeping.,True,True,14,82
6186563.mp4,Cory_2013-6-27_sc115,My sister hates water skiing because it's hard to balance.,True,True,10,58
154117.mp4,Rachel_2011-12-08_sc44,"""Did your roommate get arrested last night?"" ""No, I was at breakfast this morning he/she was fine.""",True,True,17,99
171111.mp4,Cory_2013-6-27_sc110,The weather is beautiful today.,True,True,5,31
8397444.mp4,Cory_2013-6-27_sc109,Which one of you found my keys?,True,True,7,31
97996947.mp4,Rachel_2012-02-09_sc58,"John didn't break the window, Sally did.",True,True,7,40
17592195.mp4,Rachel_2011-12-01_sc43,Last night I did a lot of homework.,True,True,8,35
7982081.mp4,Cory_2013-6-27_sc114,Should I buy shorts?,True,True,4,20
29131229.mp4,10-Ben-Conclusion,"In their lives, all Deaf people really experience the hegemony of sound.",True,True,12,72
633037.mp4,Cory_2013-6-27_sc113,Who is planning to surprise Bob?,True,True,6,32
8638.mp4,Cory_2013-6-27_sc107,"If I'm working and my computer crashes, I will panic.",True,True,10,53
8436.mp4,Cory_2013-6-27_sc107,"When he struggled a lot in school, he became depressed.",True,True,10,55
10687420.mp4,9-Ben-Sensory-Politics,Whoever makes this kind of judgment enters into sensory politics.,True,True,10,65
25132012.mp4,4-Ben-Deaf-Speech,"The proctor walked up to her and told her to be quiet.   She didn't realize that she was making noises, The proctor told her not to do that again.",True,True,29,146
634127.mp4,Cory_2013-6-27_sc113,Who's driving?,True,True,2,14
10036884.mp4,3-Ben-Voice-Life,"What is quality, what is a disorder?",True,True,7,36
70286926.mp4,Rachel_2012-02-09_sc59,"No, I can't believe he/she is guilty.",True,True,7,37
46883941.mp4,8-Ben-Control-of-sound-places,"When I grew up, I always have been informed that if I need to make natural body noise like a fart, burp, etc., the only place that I can do that is in the bathroom.",True,True,35,164
64702525.mp4,2-Ben-Voice-Identity,"This is connected to the voice itself, and it is displayed like a print within voice identity.",True,True,17,94
10117923.mp4,3-Ben-Voice-Life,"For example, a nasal, high pitched, or loud voice, these things can bother some people,",True,True,15,87
15719724.mp4,Jonathan_2012-11-27_sc97,My friend hosted a pizza party because he loves pizza.,True,True,10,54
7983954.mp4,Cory_2013-6-27_sc114,My friends crashed the party.,True,True,5,29
97998525.mp4,Rachel_2012-02-09_sc58,He/She really feels nothing?,True,True,4,28
978027.mp4,Rachel_2012-02-09_sc57,"If John did that to me, we would have broken it off a long time ago.",True,True,16,68
65838595.mp4,2-Ben-Voice-Identity,The deaf person is signing over there but you are also hearing the voice of the interpreter over here.,True,True,19,102
23881152.mp4,Rachel_2012-02-09_sc60,"If it's raining, I stay home.",True,True,6,29
64992976.mp4,2-Ben-Voice-Identity,That happens from time to time in different instances.,True,True,9,54
49666377.mp4,8-Ben-Control-of-sound-places,"He was around 15 years old at that time. When he found out, he was disturbed about it. Well, he was lucky, because I know others who didn't come to know about this until much later.",True,True,35,181
7985830.mp4,Cory_2013-6-27_sc114,I need to pay rent.,True,True,5,19
7567740.mp4,Rachel_2012-02-14_sc63,My father used to be tall but now he's short.,True,True,10,45
31659426.mp4,Jonathan_2012-11-27_sc96,I tend to commute to and from work by bicycle.,True,True,10,46
98857459.mp4,Cory_2013-6-25_sc0106,I was born in Florida.,True,True,5,22
1540415.mp4,Rachel_2011-12-08_sc44,"""Hey last night John Stewart interviewed Sarah Jessica Parker."" ""No, he didn't interview her he interviewed Sarah Palin.""",True,True,18,121
8397937.mp4,Cory_2013-6-27_sc109,"No, it won't rain, but if it does the game will be cancelled for sure.",True,True,15,70
97998821.mp4,Rachel_2012-02-09_sc58,I don't want anything.,True,True,4,22
35217421.mp4,6-Ben-Control-of-Sound,"I am discussing issues related to voice identities,...",True,True,8,54
23883025.mp4,Rachel_2012-02-09_sc60,"No, he/she did not come home.",True,True,6,29
97996158.mp4,Rachel_2012-02-09_sc58,I didn't wash my clothes.,True,True,5,25
7983264.mp4,Cory_2013-6-27_sc114,Did I already pay the rent?,True,True,6,27
75783032.mp4,Rachel_2012-01-27_sc55,Paul told me he can't interpret because his car broke down.,True,True,11,59
23882631.mp4,Rachel_2012-02-09_sc60,"When it snows, school is cancelled.",True,True,6,35
2388447.mp4,Rachel_2012-02-09_sc60,John broke the window?,True,True,4,22
52287944.mp4,8-Ben-Control-of-sound-places,He was very embarrassed.  He realized that he wasn't clear on his parents' remarks when he was growing up. He gulped hard. He changed his habits to urinate on the side of the bowl.,True,True,34,180
4236272.mp4,Jonathan_2012-11-27_sc98,What do you have to buy?,True,True,6,24
8398923.mp4,Cory_2013-6-27_sc109,"No, I'm going to Hawaii for spring break.",True,True,8,41
631263.mp4,Cory_2013-6-27_sc113,"If my friend starts to play video games, he will continue until his eyes fall out!",True,True,16,82
7578498.mp4,Rachel_2012-01-27_sc55,"Sorry, the black shoes are gone.",True,True,6,32
23882533.mp4,Rachel_2012-02-09_sc60,"In event of snow, school is cancelled.",True,True,7,38
7984545.mp4,Cory_2013-6-27_sc114,My sister went water tubing.,True,True,5,28
23883913.mp4,Rachel_2012-02-09_sc60,Mary never started rowing.,True,True,4,26
40386019.mp4,Rachel_2012-01-27_sc56,Who does he/she like?,True,True,4,21
31656468.mp4,Jonathan_2012-11-27_sc96,Striped shirts are cool because they look good on me.,True,True,10,53
38467574.mp4,6-Ben-Control-of-Sound,I have different lists of stories and testimonies to share.,True,True,10,59
70287518.mp4,Rachel_2012-02-09_sc59,I'm happy.,True,True,2,10
58734613.mp4,Cory_2013-6-27_sc111,"If I don't study, I am guaranteed to fail.",True,True,9,42
632150.mp4,Cory_2013-6-27_sc113,"If my friend is sick of driving, we will switch and I will drive.",True,True,14,65
75784118.mp4,Rachel_2012-01-27_sc55,Does the library lend out magazines?,True,True,6,36
31655482.mp4,Jonathan_2012-11-27_sc96,The teacher cleans the classroom everyday because he wants it clean for his students.,True,True,14,85
4236881.mp4,Jonathan_2012-11-27_sc98,I'm not going to move out to San Diego because I'm not even ready.,True,True,14,66
7705321.mp4,Jonathan_2012-11-27_sc90,Did the kid play at the park?,True,True,7,29
10531750.mp4,9-Ben-Sensory-Politics,"They exceed normal voice ranges, which gives rise to various interpretations.",True,True,11,77
844864.mp4,Jonathan_2012-11-27_sc94,"Once my friend starts playing video games, he is hooked to it all night until his eyes pop out.",True,True,19,95
839367100.mp4,Cory_2013-6-27_sc112,Mom has to clean the kitchen because soon she is having guest over for dinner.,True,True,15,78
66023978.mp4,2-Ben-Voice-Identity,... whose voice it is when the sound is coming from a different direction,True,True,13,73
36292794.mp4,Rachel_2012-01-27_sc50,"Yes, I like pineapple cream cheese.",True,True,6,35
50787137.mp4,8-Ben-Control-of-sound-places,He was pleased with the remark. His parents gave up about it and left him alone.,True,True,16,80
6185479.mp4,Cory_2013-6-27_sc115,What is Bob reading?,True,True,4,20
50802415.mp4,Rachel_2012-02-14_sc62,John tells Mary many lies.,True,True,5,26
7569669.mp4,Rachel_2012-02-14_sc63,My friend told me she/he was born in Chicago.,True,True,9,45
4235765.mp4,Jonathan_2012-11-27_sc98,Why are friends going to the beach?,True,True,7,35
8396853.mp4,Cory_2013-6-27_sc109,Where did Sue move to?,True,True,5,22
50802020.mp4,Rachel_2012-02-14_sc62,John decided he would buy the car.,True,True,7,34
17587204.mp4,Rachel_2011-12-01_sc43,My other friends joined me last night.,True,True,7,38
31658342.mp4,Jonathan_2012-11-27_sc96,My friend hosted a pizza dinner.,True,True,6,32
7568957.mp4,Rachel_2012-02-14_sc63,I want to go out now.,True,True,6,21
29423.mp4,Jonathan_2012-11-27_sc95,I always get sick in winter because I wear flip-flops.,True,True,10,54
23882532.mp4,Rachel_2012-02-09_sc60,"When it snows, school is cancelled.",True,True,6,35
17591196.mp4,Rachel_2011-12-01_sc43,I'm almost finished with my homework.,True,True,6,37
60616430.mp4,5-Ben-Deaf-Grunts,You have to imagine how many meanings a grunt has.,True,True,10,50
64119013.mp4,2-Ben-Voice-Identity,"The voice can be used to determine a variety of information such as your work. From the moment you speak, people already know your identity and can judge who you are based on your voice.",True,True,35,186
31657157.mp4,Jonathan_2012-11-27_sc96,Are there only horses playing on the farmland?,True,True,8,46
97996453.mp4,Rachel_2012-02-09_sc58,"Did Mary stop rowing? No, she's never rowed until now.",True,True,10,54
33734717.mp4,Rachel_2012-02-09_sc61,"If my mom says I can go to the concert, I'll be thrilled.",True,True,13,57
17601179.mp4,Rachel_2011-12-01_sc43,I got a D in the class; I accepted it.,True,True,10,38
53900308.mp4,5-Ben-Deaf-Grunts,So those experiences already have a set meaning especially for the deaf.,True,True,12,72
65543173.mp4,5-Ben-Deaf-Grunts,"Some professional tennis players like Sharpova and Nadal back and long ago, Seles and Contro, many different tennis professionals tend to use vocal grunts.",True,True,24,155
3379644.mp4,Cory_2013-6-27_sc108,"If you order pizza here, I guarantee it will be delicious.",True,True,11,58
36296786.mp4,Rachel_2012-01-27_sc50,The weather today is beautiful.,True,True,5,31
5873528.mp4,Cory_2013-6-27_sc111,There's always a pop quiz when I neglect my studying.,True,True,10,53
97999216.mp4,Rachel_2012-02-09_sc58,John broke the window.,True,True,4,22
31659920.mp4,Jonathan_2012-11-27_sc96,The cows played on the farmland.,True,True,6,32
38448512.mp4,6-Ben-Control-of-Sound,How do you know which noises are a problem?  That's part of the the struggles and learning experiences of being a Deaf person in the audiovocal world.,True,True,27,150
47904512.mp4,8-Ben-Control-of-sound-places,I know that what happens down there is very taboo to hearing people.,True,True,13,68
36918922.mp4,Rachel_2011-12-08_sc46,I bought a gift for my mom. She will love it!,True,True,11,45
99499600.mp4,Cory_2013-6-25_sc0106,So we moved south to New York,True,True,7,29
3379152.mp4,Cory_2013-6-27_sc108,Each student that received an award is here watching.,True,True,9,53
1677.mp4,Cory_2013-6-27_sc107,That dress is not my favorite.,True,True,6,30
631854.mp4,Cory_2013-6-27_sc113,"When my boss calls me, everyone looks at me and they know I'm in trouble.",True,True,15,73
83939268.mp4,Cory_2013-6-27_sc112,"If my friends leave together, I will join.",True,True,8,42
1540810.mp4,Rachel_2011-12-08_sc44,"""Mary is a vegetarian isn't she?"" ""No, she had a bbq last month.""",True,True,13,65
4233433.mp4,Jonathan_2012-11-27_sc98,My friends realized they didn`t want a pizza party because it has been the norm.,True,True,15,80
15718146.mp4,Jonathan_2012-11-27_sc97,"When my friend goes sunbathing at the beach, I have to bring lotion.",True,True,13,68
45934001.mp4,8-Ben-Control-of-sound-places,"One had an experience playing football on the field. A CODA football player was running while holding a football as he was gaining yards, while fans were yelling from the grandstand, but it was enough for the player to hear his parents' voice all the way from the grandstand.",True,True,49,275
5886719.mp4,Rachel_2012-01-27_sc52,Do you want butter?,True,True,4,19
7687842.mp4,Jonathan_2012-11-27_sc90,Those roommates went out together.,True,True,5,34
50801132.mp4,Rachel_2012-02-14_sc62,"Mary's not here, she just left.",True,True,6,31
3381320.mp4,Cory_2013-6-27_sc108,"When Mary is not happy, no one is.",True,True,8,34
44644002.mp4,8-Ben-Control-of-sound-places,"Another time when attending the movie theatre, he ate kernels of popcorn pretty loudly.",True,True,14,87
630771.mp4,Cory_2013-6-27_sc113,My friend loves going fishing because he loves fresh fish for dinner.,True,True,12,69
64008821.mp4,5-Ben-Deaf-Grunts,If a hearing person were to walk by and didn't know what was happening and who was there they probably would have assumed two people were fighting because of the grunting. That kind of sound makes you wonder.,True,True,38,208
260.mp4,Cory_2013-6-27_sc107,Who lost the key?,True,True,4,17
3378166.mp4,Cory_2013-6-27_sc108,"If it's not boring, I will read it.",True,True,8,35
17602177.mp4,Rachel_2011-12-01_sc43,"Last night, there was an accident and traffic was horrible.",True,True,10,59
9410009.mp4,3-Ben-Voice-Life,The culture has developed the idea of the voice itself,True,True,10,54
37956612.mp4,6-Ben-Control-of-Sound,In Iowa -- Greatechwaech -- the group Deaf Iowans Against Abuse made an alphabetical list.,True,True,13,90
64346425.mp4,2-Ben-Voice-Identity,We have our own idea of what our speech means.,True,True,10,46
2894.mp4,Cory_2013-6-27_sc107,When does rain in Seattle? It rains there everyday.,True,True,9,51
92259670.mp4,7-Ben-Social-Msg,"The cultural interpretation is that these noises fit with anger, happiness, or various other things.",True,True,15,100
4236273.mp4,Jonathan_2012-11-27_sc98,What does my sister want for her birthday?,True,True,8,42
255438.mp4,Rachel_2012-02-14_sc66,Or they will ask another group SMASHED about the car and whether if the glass was broken.,True,True,17,89
18344650.mp4,1-Ben-Introduction,Now as we move on to the next topic we will talk specifically about the audio vocal orientation.,True,True,18,96
23882434.mp4,Rachel_2012-02-09_sc60,"If it snows, school is cancelled.",True,True,6,33
172225.mp4,Cory_2013-6-27_sc110,I like chocolate cereal.,True,True,4,24
7458912.mp4,Rachel_2012-02-14_sc65,I hope I pass the test next week.,True,True,8,33
630180.mp4,Cory_2013-6-27_sc113,Where did you buy the car?,True,True,6,26
173442.mp4,Cory_2013-6-27_sc110,The car is really broken!,True,True,5,25
91010270.mp4,7-Ben-Social-Msg,"As I said earlier. Deaf people making noise are regarded as ""off"", as if something is wrong. This tells a lot about status.",True,True,23,123
7458418.mp4,Rachel_2012-02-14_sc65,I'm going to the movies again next week.,True,True,8,40
844052.mp4,Jonathan_2012-11-27_sc94,"If my friend goes out to a party, I will join them for sure.",True,True,14,60
26827321.mp4,Rachel_2012-01-27_sc51,The car is broken.,True,True,4,18
19052702.mp4,1-Ben-Introduction,Most of it is focused on American culture and how people interpret or give meaning to different noises and voices.,True,True,20,114
8943.mp4,Cory_2013-6-27_sc107,Do you like movies?,True,True,4,19
7701925.mp4,Jonathan_2012-11-27_sc90,I went swimming at the beach.,True,True,6,29
15716864.mp4,Jonathan_2012-11-27_sc97,The teacher is sick of always cleaning the classroom.,True,True,9,53
6187055.mp4,Cory_2013-6-27_sc115,The friends haven't arrived at the movie theater because of traffic.,True,True,11,68
172935.mp4,Cory_2013-6-27_sc110,"The car isn't broken, you're using the wrong key.",True,True,9,49
9754.mp4,Cory_2013-6-27_sc107,What did John buy yesterday?,True,True,5,28
632840.mp4,Cory_2013-6-27_sc113,When did you graduate high school?,True,True,6,34
15717160.mp4,Jonathan_2012-11-27_sc97,Bob hasn`t sent the letter yet.,True,True,6,31
7986423.mp4,Cory_2013-6-27_sc114,The students listen to the teacher.,True,True,6,35
255844.mp4,Rachel_2012-02-14_sc66,That makes it to seem like an opportunity to do more than one.,True,True,13,62
3379841.mp4,Cory_2013-6-27_sc108,"If Obama picks a Republican, he will be sorry.",True,True,9,46
3380530.mp4,Cory_2013-6-27_sc108,"If it rains tomorrow when I arrive at my uncle's house, I will stay inside.",True,True,15,75
8397246.mp4,Cory_2013-6-27_sc109,Why is Jack nauseated?,True,True,4,22
8394379.mp4,Cory_2013-6-27_sc112,Father arrived home late at night.,True,True,6,34
58865825.mp4,Rachel_2012-01-27_sc52,Do you think People magazine is any good?,True,True,8,41
58734316.mp4,Cory_2013-6-27_sc111,He will buy flowers for sure.,True,True,6,29
26826530.mp4,Rachel_2012-01-27_sc51,"Everyday, John drives Mary to work.",True,True,6,35
843138.mp4,Jonathan_2012-11-27_sc94,Who is planning to surprise Bob?,True,True,6,32
6189421.mp4,Cory_2013-6-27_sc115,"If clothes are on sale, my friends and I will go over to the mall.",True,True,15,66
19209761.mp4,1-Ben-Introduction,They will start to have the understanding by learning through experiences. We often use the Deaf people's experience through narratives to discuss the understanding of the American culture.,True,True,28,189
1473.mp4,Cory_2013-6-27_sc107,My cat only eats cat food.,True,True,6,26
31660216.mp4,Jonathan_2012-11-27_sc96,Bad weather is coming to Boston now.,True,True,7,36
6184297.mp4,Cory_2013-6-27_sc115,Who is asking for directions?,True,True,5,29
70287419.mp4,Rachel_2012-02-09_sc59,You don't want anything?,True,True,4,24
8030.mp4,Cory_2013-6-27_sc107,"When you get the book, read chapter two.",True,True,8,40
40386611.mp4,Rachel_2012-01-27_sc56,"If mom comes, I have to clean the house.",True,True,9,40
7701526.mp4,Jonathan_2012-11-27_sc90,Those two friends dyed their hair together.,True,True,7,43
23406823.mp4,4-Ben-Deaf-Speech,"They say to me ""you have good speech skills"" and I am like: “ohh - me?  I have good speech?""  Up to now I have, for a long time, said ""THANK YOU"".",True,True,31,146
845269.mp4,Jonathan_2012-11-27_sc94,My friend has to drive because I`m exhausted.,True,True,8,45
629490.mp4,Cory_2013-6-27_sc113,I love movies. My favorite is comedy or horror movies.,True,True,10,54
70287617.mp4,Rachel_2012-02-09_sc59,I'm tired.,True,True,2,10
33734421.mp4,Rachel_2012-02-09_sc61,"No, I did use the right key. The car is broken.",True,True,11,47
83938184.mp4,Cory_2013-6-27_sc112,"If Mother is cleaning the kitchen, we can't bake cookies today.",True,True,11,63
31658144.mp4,Jonathan_2012-11-27_sc96,Did the students actually obey and listen to the teacher?,True,True,10,57
10671297.mp4,3-Ben-Voice-Life,There have been many studies over a 30-year span.,True,True,9,49
50185237.mp4,4-Ben-Deaf-Speech,"While I was a graduate student, In a linguistics class, a professor gave a lecture about syntax.",True,True,17,96
6185676.mp4,Cory_2013-6-27_sc115,Who listens to the teacher?,True,True,5,27
6188336.mp4,Cory_2013-6-27_sc115,"If your friend gets fucked up, I won't take care of him.",True,True,12,56
7568247.mp4,Rachel_2012-02-14_sc63,It's raining. Would you prefer driving?,True,True,6,39
7986521.mp4,Cory_2013-6-27_sc114,Where should the tree be? Next to the garage.,True,True,9,45
58734712.mp4,Cory_2013-6-27_sc111,"If I don't study, I am guaranteed to fail.",True,True,9,42
23881251.mp4,Rachel_2012-02-09_sc60,"If it's raining, I""m staying home.",True,True,6,34
4236171.mp4,Jonathan_2012-11-27_sc98,My friend wants to buy a plaid shirt.,True,True,8,37
1572089.mp4,Jonathan_2012-11-27_sc97,I love fireworks because they`re beautiful and loud.,True,True,8,52
66064734.mp4,2-Ben-Voice-Identity,"The voice holds the identity, and that identity is what gets associated with the deaf person.",True,True,16,93
6185183.mp4,Cory_2013-6-27_sc115,Who is sick?,True,True,3,12
1540514.mp4,Rachel_2011-12-08_sc44,"""Hey, I may be late for the movie."" ""No, it's fine, you have time; the movie starts at 10pm.""",True,True,19,93
5596327.mp4,Rachel_2011-12-08_sc45,Where did Sue move?,True,True,4,19
172934.mp4,Cory_2013-6-27_sc110,"The car's not broken, there's just no gas.",True,True,8,42
4236780.mp4,Jonathan_2012-11-27_sc98,When is the pizza party that my friend is hosting?,True,True,10,50
845168.mp4,Jonathan_2012-11-27_sc94,"If my friend finishes his homework early, he will surf the Internet all night.",True,True,14,78
8398134.mp4,Cory_2013-6-27_sc109,"No, I'm not scared of heights. What makes you think that?",True,True,11,57
52344305.mp4,8-Ben-Control-of-sound-places,He married that woman and lived happily ever after.,True,True,9,51
29154656.mp4,10-Ben-Conclusion,Many colleagues in cultural and visual studies discuss the role of the senses in today's world.,True,True,16,95
8397740.mp4,Cory_2013-6-27_sc109,"I don't think he was planning to go, but if I see him, I'll have him call you.",True,True,18,78
2817.mp4,Jonathan_2012-11-27_sc95,How much is the television you just paid for?,True,True,9,45
7569466.mp4,Rachel_2012-02-14_sc63,Pete loves driving; he has many different cars.,True,True,8,47
15718935.mp4,Jonathan_2012-11-27_sc97,"If my family decides to vacation every year, they will go to Puerto Rico.",True,True,14,73
7982771.mp4,Cory_2013-6-27_sc114,Did the group of friends arrive at the movie theater?,True,True,10,53
23881646.mp4,Rachel_2012-02-09_sc60,"If there is no snow, school will continue.",True,True,8,42
631362.mp4,Cory_2013-6-27_sc113,"When I arrive at India, I have to send a letter to my parents thanking them for supporting my travels expenses.",True,True,21,111
6189717.mp4,Cory_2013-6-27_sc115,The family decided to have their annual vacation in Puerto Rico.,True,True,11,64
423148.mp4,Jonathan_2012-11-27_sc98,Good weather has not arrived in Boston… Hurry up!,True,True,9,49
17598184.mp4,Rachel_2011-12-01_sc43,"I love action movies, not boring dramas.",True,True,7,40
7985829.mp4,Cory_2013-6-27_sc114,My aunt is making blueberry pie.,True,True,6,32
6188041.mp4,Cory_2013-6-27_sc115,The students refuse to listen to the teacher.,True,True,8,45
83943314.mp4,Cory_2013-6-27_sc112,The friends go out camping.,True,True,5,27
8396064.mp4,Cory_2013-6-27_sc109,Your mom will love the gift you just bought for her.,True,True,11,52
45846594.mp4,8-Ben-Control-of-sound-places,"Deaf people scream and if it goes over the spectrum, people would notice it.",True,True,14,76
2285.mp4,Cory_2013-6-27_sc107,"No, I wasn't late; I arrived on time.",True,True,8,37
3379447.mp4,Cory_2013-6-27_sc108,"If you don't want pizza, you can order pasta.",True,True,9,45
6187351.mp4,Cory_2013-6-27_sc115,Bob doesn't have a big dog- he only has a small dog.,True,True,12,52
253714.mp4,Rachel_2012-02-14_sc66,One group would use the word HIT; other group uses SMASHED; and another group uses COLLIDED. I think there are four or five different words/groups.,True,True,25,147
29728.mp4,Jonathan_2012-11-27_sc95,"If it rains tomorrow, I will stay home.",True,True,8,39
3381418.mp4,Cory_2013-6-27_sc108,"If he/she leaves, would you mind closing door/gate?",True,True,8,51
7983067.mp4,Cory_2013-6-27_sc114,Does Bob have a big dog?,True,True,6,24
29829.mp4,Jonathan_2012-11-27_sc95,"When I finish work, I will go home.",True,True,8,35
17593193.mp4,Rachel_2011-12-01_sc43,I love riding in airplanes and flying different places.,True,True,9,55
79805103.mp4,Cory_2013-6-27_sc114,The horse runs on the farm because it can't race.,True,True,10,49
6186858.mp4,Cory_2013-6-27_sc115,I hate commuting to work by bike.,True,True,7,33
31659327.mp4,Jonathan_2012-11-27_sc96,I love fireworks.,True,True,3,17
7707516.mp4,Jonathan_2012-11-27_sc90,A boy is making a bonfire.,True,True,6,26
840009.mp4,Cory_2013-6-27_sc109,"Yes, I do have homework. I need to write a three-page report.",True,True,12,61
26827517.mp4,Rachel_2012-01-27_sc51,"It wasn't John whose car broke down, it was Mary.",True,True,10,49
1981.mp4,Cory_2013-6-27_sc107,"No, people won't leave.",True,True,4,23
23882237.mp4,Rachel_2012-02-09_sc60,"When it snows, school isn't cancelled.",True,True,6,38
15717062.mp4,Jonathan_2012-11-27_sc97,Bob hasn`t given his girlfriend roses yet.,True,True,7,42
31656862.mp4,Jonathan_2012-11-27_sc96,Do you tend to commute to and from work by bicycle?,True,True,11,51
97997440.mp4,Rachel_2012-02-09_sc58,"Wow, I'm really tired.",True,True,4,22
173441.mp4,Cory_2013-6-27_sc110,"No, John didn't break the truck, Mary broke the truck.",True,True,10,54
33733730.mp4,Rachel_2012-02-09_sc61,If there's no snow outside then normally school isn't cancelled.,True,True,10,64
5596921.mp4,Rachel_2011-12-08_sc45,What kind of car did you buy yesterday?,True,True,8,39
36295788.mp4,Rachel_2012-01-27_sc50,"The weather today isn't lousy, it's fine.",True,True,7,41
83941240.mp4,Cory_2013-6-27_sc112,Where did Mother walk to?,True,True,5,25
3373547.mp4,Rachel_2012-02-09_sc61,"You are wrong. No, I prefer lox, I don`t like pineapple cream cheese.",True,True,13,69
91189263.mp4,7-Ben-Social-Msg,"The CODA child said, ""Oh no, that's normal, mom isn't angry at all.""",True,True,13,68
15719625.mp4,Jonathan_2012-11-27_sc97,"If Bob sends his resume, he will get the job.",True,True,10,45
7691537.mp4,Jonathan_2012-11-27_sc90,Did Mother clean the kitchen?,True,True,5,29
53472846.mp4,5-Ben-Deaf-Grunts,"Occasionally she would grunt during her games, and a member is not allowed to do that anymore, so she was kicked out.",True,True,22,117
36697393.mp4,6-Ben-Control-of-Sound,Deaf people's experiences related to the control of sound in the audiovocal world involve a lot of cultural expectations that are set up. There's an expected voice range that Deaf people tend to go above or below.,True,True,37,213
254627.mp4,Rachel_2012-02-14_sc66,"The meeting will include a specialist, audiologist, doctor, nurse, counselor, and social worker. There are seven specialists for only two parents. Wow.",True,True,22,151
4231711.mp4,Jonathan_2012-11-27_sc98,Bob hasn't gone to the post office yet.,True,True,8,39
45403603.mp4,8-Ben-Control-of-sound-places,"When they go to places where noises are permitted, like football and basketball games—the sites where the fans would be yelling to cheer, Deaf people assume that they are free to make noises, so they join them by yelling and cheering.",True,True,41,234
79795118.mp4,Cory_2013-6-27_sc114,I enjoyed chatting with those two because we talked about ASL.,True,True,11,62
17601178.mp4,Rachel_2011-12-01_sc43,My boss works in an office right above me.,True,True,9,42
44228720.mp4,8-Ben-Control-of-sound-places,"The areas where there is an expectation of quiet are like a library, church, movie theater.",True,True,16,91
97997045.mp4,Rachel_2012-02-09_sc58,"John didn't buy the turkey, James did.",True,True,7,38
26826629.mp4,Rachel_2012-01-27_sc51,"In the past, John usually drove Mary to work.",True,True,9,45
843036.mp4,Jonathan_2012-11-27_sc94,Who is going fishing?,True,True,4,21
174253.mp4,Cory_2013-6-27_sc110,John used to take Mary and drive her to work every day.,True,True,12,55
47845629.mp4,8-Ben-Control-of-sound-places,To the point where some cultures make other noises in the background...,True,True,12,71
15718738.mp4,Jonathan_2012-11-27_sc97,"If the horses play all day on the farm, by nighttime they will be exhausted.",True,True,15,76
52731827.mp4,5-Ben-Deaf-Grunts,"Each time they hit the ball, the players grunt, it happens often throughout the game.",True,True,15,85
66882515.mp4,2-Ben-Voice-Identity,Who are you?,True,True,3,12
7983756.mp4,Cory_2013-6-27_sc114,Did Bob send the letter?,True,True,5,24
6186464.mp4,Cory_2013-6-27_sc115,My friend doesn't want to buy a plaid shirt.,True,True,9,44
7566017.mp4,Rachel_2012-02-14_sc63,I know that he/she finished reading the book.,True,True,8,45
631460.mp4,Cory_2013-6-27_sc113,"When I arrive at school, I let my mom know that I have arrived at school safely.",True,True,17,80
15720711.mp4,Jonathan_2012-11-27_sc97,My friends tend to play Frisbee at the park.,True,True,9,44
7691338.mp4,Jonathan_2012-11-27_sc90,Did those friends go camping?,True,True,5,29
15717850.mp4,Jonathan_2012-11-27_sc97,"If my friend buys a plaid shirt, I have to make sure to buy a striped shirt so we don`t match.",True,True,21,94
36294790.mp4,Rachel_2012-01-27_sc50,The weather isn't beautiful today.,True,True,5,34
8395769.mp4,Cory_2013-6-27_sc109,The cat that my neighbor found was small and hungry.,True,True,10,52
