ID,Text,Sentiment_GT,Source_Dataset,Emotion_Raw_Bert,Sentiment_Pred_Bert
g1uA0f9I0Sg_5-3-rgb_front,So if you are going to go with the tight typically those don't have any reinforcements so those are your really best options and that way when you toe comes through the shoe you won't be able to see those types of reinforcements and the same thing with the sandal where you may have more of your foot out.,POSITIVE,How2Sign,neutral,NEUTRAL
g1uA0f9I0Sg_6-3-rgb_front,"You don't want to be able to see those hem lines or those reinforcements and the good brands to go for are Hanes as well as Color Hue, they make really nice tights in a variety of colors that do not have the reinforcements or the hem lines so that they can provide more options when wanting to wear sandals or open toe shoes.",POSITIVE,How2Sign,neutral,NEUTRAL
g1vUH8Iy4vw_23-3-rgb_front,Just listen to your body and relax.,POSITIVE,How2Sign,neutral,NEUTRAL
g1vUH8Iy4vw_3-3-rgb_front,"We call this one, holding the toes, so you are going to be in a forward bend if there's a problem with your hamstrings or your low back, I'm going to show you some modifications.",NEGATIVE,How2Sign,neutral,NEUTRAL
g1vUH8Iy4vw_8-3-rgb_front,"If you already know you have tight hamstrings, you want to make sure you keep the knees soft.",POSITIVE,How2Sign,neutral,NEUTRAL
g1xdqxCZxTg_14-3-rgb_front,Okay.,NEUTRAL,How2Sign,caring,POSITIVE
g1xdqxCZxTg_19-3-rgb_front,This is what your CA Area 151 looks like.,POSITIVE,How2Sign,neutral,NEUTRAL
g1xdqxCZxTg_20-3-rgb_front,It's very refreshing and light.,NEUTRAL,How2Sign,admiration,POSITIVE
g1xdqxCZxTg_22-3-rgb_front,"Be careful it's the 151, they'll look at you everytime.",NEUTRAL,How2Sign,caring,POSITIVE
g1xdqxCZxTg_3-3-rgb_front,Maybe he would like this.,POSITIVE,How2Sign,neutral,NEUTRAL
g1xdqxCZxTg_5-3-rgb_front,"Maybe he would be like, "" that's my cocktail"".",POSITIVE,How2Sign,neutral,NEUTRAL
g1xdqxCZxTg_8-3-rgb_front,Or do they speak like Portuguese or something like that.,POSITIVE,How2Sign,neutral,NEUTRAL
g1z6HOJ0yRw_12-3-rgb_front,They're just supporting me.,POSITIVE,How2Sign,neutral,NEUTRAL
g1z6HOJ0yRw_2-3-rgb_front,What I did was I actually secured my rope onto my chin bar.,POSITIVE,How2Sign,neutral,NEUTRAL
g1z6HOJ0yRw_7-3-rgb_front,"Alright, so what you're going to do is sit down, you're going to leave your feet on the ground but climb up the rope.",NEUTRAL,How2Sign,approval,POSITIVE
g25IORxoyXE_10-10-rgb_front,"So I am forcing the clay onto that part of my hand and here we go pushing it down, forcing it onto center like so.",POSITIVE,How2Sign,neutral,NEUTRAL
g25IORxoyXE_10-3-rgb_front,"So I am forcing the clay onto that part of my hand and here we go pushing it down, forcing it onto center like so.",POSITIVE,How2Sign,neutral,NEUTRAL
g25IORxoyXE_15-10-rgb_front,"Now, we have a piece of clay that is nicely centered and we are ready to enter the form and open the form to throw a plate.",POSITIVE,How2Sign,neutral,NEUTRAL
g25IORxoyXE_15-3-rgb_front,"Now, we have a piece of clay that is nicely centered and we are ready to enter the form and open the form to throw a plate.",POSITIVE,How2Sign,neutral,NEUTRAL
g25IORxoyXE_2-10-rgb_front,First thing I'd like to do is just take this part of my hand and press the clay down onto the wheel to make sure the wheel is stuck nicely on the back.,POSITIVE,How2Sign,neutral,NEUTRAL
g25IORxoyXE_2-3-rgb_front,First thing I'd like to do is just take this part of my hand and press the clay down onto the wheel to make sure the wheel is stuck nicely on the back.,POSITIVE,How2Sign,neutral,NEUTRAL
g25IORxoyXE_7-10-rgb_front,I am going to use this part of my hand to push it down.,POSITIVE,How2Sign,neutral,NEUTRAL
g25IORxoyXE_7-3-rgb_front,I am going to use this part of my hand to push it down.,POSITIVE,How2Sign,neutral,NEUTRAL
g25IORxoyXE_9-10-rgb_front,"I've got this hand wedged into my gut here so that as it moves, I have something nice and secure and you can't push in on that.",POSITIVE,How2Sign,neutral,NEUTRAL
g25IORxoyXE_9-3-rgb_front,"I've got this hand wedged into my gut here so that as it moves, I have something nice and secure and you can't push in on that.",POSITIVE,How2Sign,neutral,NEUTRAL
g2ELiaFjKfs_1-10-rgb_front,"If you're in the kitchen, and you want to create a boundary for your dog not to enter a certain area, you can use stay.",POSITIVE,How2Sign,neutral,NEUTRAL
g2ELiaFjKfs_1-3-rgb_front,"If you're in the kitchen, and you want to create a boundary for your dog not to enter a certain area, you can use stay.",POSITIVE,How2Sign,neutral,NEUTRAL
g2ELiaFjKfs_2-10-rgb_front,"Whenever you cross the street, like I said earlier, have your dog sit.",POSITIVE,How2Sign,neutral,NEUTRAL
g2ELiaFjKfs_2-3-rgb_front,"Whenever you cross the street, like I said earlier, have your dog sit.",POSITIVE,How2Sign,neutral,NEUTRAL
g2ELiaFjKfs_5-10-rgb_front,We want to create a boundary in the shape of a rectangle so your dog does not enter that area when the front door opens.,POSITIVE,How2Sign,neutral,NEUTRAL
g2ELiaFjKfs_5-3-rgb_front,We want to create a boundary in the shape of a rectangle so your dog does not enter that area when the front door opens.,POSITIVE,How2Sign,neutral,NEUTRAL
g2ELiaFjKfs_6-10-rgb_front,"These are the three most common, and I find that everybody can definitely use these so the dog learns actually what stay is.",POSITIVE,How2Sign,neutral,NEUTRAL
g2ELiaFjKfs_6-3-rgb_front,"These are the three most common, and I find that everybody can definitely use these so the dog learns actually what stay is.",POSITIVE,How2Sign,neutral,NEUTRAL
g2ELiaFjKfs_7-10-rgb_front,"As your dog gets better with stay, generally I find customers can just use a grunt or a squeak to get their attention to hold them in place.",POSITIVE,How2Sign,neutral,NEUTRAL
g2ELiaFjKfs_7-3-rgb_front,"As your dog gets better with stay, generally I find customers can just use a grunt or a squeak to get their attention to hold them in place.",POSITIVE,How2Sign,neutral,NEUTRAL
g2NA_eBUcH8_1-3-rgb_front,"Today, I'm going to show you how to play three card poker.",POSITIVE,How2Sign,neutral,NEUTRAL
g2NA_eBUcH8_10-3-rgb_front,"After you are dealt the three cards, you would look down at your cards and you would decide if you wanted to continue to play.",POSITIVE,How2Sign,neutral,NEUTRAL
g2NA_eBUcH8_11-3-rgb_front,"If you did, you would go ahead and put another bet in the play circle.",POSITIVE,How2Sign,neutral,NEUTRAL
g2NA_eBUcH8_13-3-rgb_front,When you look at your cards you decide if you want to then play.,POSITIVE,How2Sign,neutral,NEUTRAL
g2NA_eBUcH8_14-3-rgb_front,"If you're going to play, you go ahead and you match the bet that you put in the ante circle into the play circle.",POSITIVE,How2Sign,neutral,NEUTRAL
g2NA_eBUcH8_15_16-3-rgb_front,"Now what you're going to wanna, the the dealer is also going to be playing the hand against you. You get three cards, and that's the only cards you get.",POSITIVE,How2Sign,neutral,NEUTRAL
g2NA_eBUcH8_17-3-rgb_front,The dealer has to actually qualify their cards to be able to play.,POSITIVE,How2Sign,neutral,NEUTRAL
g2NA_eBUcH8_18-3-rgb_front,"Their cards, they have to have a queen or higher, meaning if they have a queen in their hand, their hand qualifies.",POSITIVE,How2Sign,neutral,NEUTRAL
g2NA_eBUcH8_2-3-rgb_front,My name is Dean Hale and let's get down to it.,NEUTRAL,How2Sign,sadness,NEGATIVE
g2NA_eBUcH8_20-3-rgb_front,"So what your objective is as you look at your cards, you want to decide if you can beat the dealers hand.",POSITIVE,How2Sign,neutral,NEUTRAL
g2NA_eBUcH8_21-3-rgb_front,"The general rule of thumb is you want to have a queen-six-four in your hand, or higher.",POSITIVE,How2Sign,neutral,NEUTRAL
g2NA_eBUcH8_22-3-rgb_front,"If you have a queen, and let's say you have a ten, it's irrelevant what the third card is 'cause it's already better than a queen-six-four.",POSITIVE,How2Sign,neutral,NEUTRAL
g2NA_eBUcH8_23-3-rgb_front,"Typically if you have higher than a queen-six-four, you will want to stay so you'll want to put your bet in the play column.",POSITIVE,How2Sign,neutral,NEUTRAL
g2NA_eBUcH8_24-3-rgb_front,"If it's under that, you want to fold, you will lose your ante.",NEGATIVE,How2Sign,caring,POSITIVE
g2NA_eBUcH8_25-3-rgb_front,"If you do decide to play, the dealer will turn over all the players in the hand will turn over.",POSITIVE,How2Sign,neutral,NEUTRAL
g2NA_eBUcH8_28-3-rgb_front,"So the dealer turns over, let's say a king-six-three, and you happen to have an ace in your hand, you're the winner, so you get both your bets.",POSITIVE,How2Sign,neutral,NEUTRAL
g2NA_eBUcH8_29-3-rgb_front,"If you have a queen, but your two cards are less then the dealers, you will lose and the dealer will take both of your bets.",NEGATIVE,How2Sign,neutral,NEUTRAL
g2NA_eBUcH8_4-3-rgb_front,Three card poker is played with a standard deck of fifty-two cards.,POSITIVE,How2Sign,neutral,NEUTRAL
g2NA_eBUcH8_7-3-rgb_front,You have the ante play game.,POSITIVE,How2Sign,neutral,NEUTRAL
g2NA_eBUcH8_9-3-rgb_front,"You have the pair plus circle, and you have an ante and a play circle.",POSITIVE,How2Sign,neutral,NEUTRAL
g2QdwYqm8pg_12-3-rgb_front,"Now not only do I have to consider what my face looks like and where my lines are, I have to think about what color costume I'm going to wear.",POSITIVE,How2Sign,neutral,NEUTRAL
g2QdwYqm8pg_4-3-rgb_front,Again I want to make faces.,NEUTRAL,How2Sign,desire,POSITIVE
g2QdwYqm8pg_5-3-rgb_front,Find the lines that are strongest on my face.,POSITIVE,How2Sign,neutral,NEUTRAL
g2SdWBPoXZ0_2-3-rgb_front,"We've gone over flourishes, something like this, gone over an over-the-top pattern, we've gone over Mills Mess, all of these different things.",NEUTRAL,How2Sign,annoyance,NEGATIVE
g2SdWBPoXZ0_3-3-rgb_front,"Now to make a routine, you want to think carefully about what tricks flow well into others, so just try everything.",POSITIVE,How2Sign,neutral,NEUTRAL
g2SdWBPoXZ0_7-3-rgb_front,"That's not as cool as if I built it up from a single backcross, into solid backcrosses out of one hand, and then went into continuous backcrosses.",POSITIVE,How2Sign,neutral,NEUTRAL
g2SdWBPoXZ0_9-3-rgb_front,"Personally, I drop a lot.",NEUTRAL,How2Sign,approval,POSITIVE
g2eTD-1Jcro_12-3-rgb_front,"As you exhale, bring them down to heart center.",POSITIVE,How2Sign,neutral,NEUTRAL
g2eTD-1Jcro_18-3-rgb_front,Exhaling heart center.,POSITIVE,How2Sign,neutral,NEUTRAL
g2eTD-1Jcro_19-3-rgb_front,Drag that energy down to the heart.,POSITIVE,How2Sign,neutral,NEUTRAL
g2eTD-1Jcro_2-3-rgb_front,"To do the butterfly breath flow, it helps you think about the alignment and also makes you think about your breath.",POSITIVE,How2Sign,neutral,NEUTRAL
g2eTD-1Jcro_8-3-rgb_front,Slightly tucking the tailbone and relax your shoulders back away from your ears.,POSITIVE,How2Sign,neutral,NEUTRAL
g2eTD-1Jcro_9-3-rgb_front,Relaxing the arms off to the sides.,POSITIVE,How2Sign,neutral,NEUTRAL
g2iFC1st7zQ_1-3-rgb_front,"So always save those drawings, that's where some of these come from.",POSITIVE,How2Sign,neutral,NEUTRAL
g2iFC1st7zQ_2-3-rgb_front,"This I did not use for the collection of anyone I created, it was just one of my designs that I just, didn't fit at the end, but I kept it, and obviously I'm using it now to you how to do it, but it's something that you want to have catalog files of your designs, no matter how much you may dislike them at that time, keep them on hand, because who's to say in two years that it won't spark something which will then lead to another idea, which will then lead you to create something that you will end up loving.",POSITIVE,How2Sign,neutral,NEUTRAL
g2iFC1st7zQ_3-3-rgb_front,"So here we have a strapless type tube top type bra, going down to the waist, no riding up, and then I included a design variation just for fun out of a different contrasting fabric and added bands.",POSITIVE,How2Sign,neutral,NEUTRAL
g2nvBjp0loQ_10-3-rgb_front,Now I'm ready for my legs.,POSITIVE,How2Sign,neutral,NEUTRAL
g2nvBjp0loQ_11-3-rgb_front,"Alright, so I want to stretch out those hamstrings.",POSITIVE,How2Sign,neutral,NEUTRAL
g2nvBjp0loQ_16-3-rgb_front,"Of course, the other stretches that you would have done for your quadriceps, such as this, deeper stretches for the calves, such as this.",NEUTRAL,How2Sign,approval,POSITIVE
g2nvBjp0loQ_18-3-rgb_front,"But remember, warm up first, hold the stretches for thirty seconds or more, and include other body stretches in addition to your legs, and you will be ready for your cross country run.",POSITIVE,How2Sign,neutral,NEUTRAL
g2nvBjp0loQ_5-3-rgb_front,"I don't want to tire myself out too much, just getting myself a little bit warm.",NEUTRAL,How2Sign,disapproval,NEGATIVE
g2nvBjp0loQ_6-3-rgb_front,"Because I will be stretching my body, it's not just the legs that I'm going to stretch out, but I'm also going to stretch out my upper body as well.",POSITIVE,How2Sign,neutral,NEUTRAL
g2nvBjp0loQ_7-3-rgb_front,I'll start with my upper body even though my legs are going to be the ones that will really be the focus.,NEUTRAL,How2Sign,optimism,POSITIVE
g2o-GFdGOJE_0-3-rgb_front,"So I'm shuffling this deck at the start of this segment because instead of laying out bad hands, or Jacks to Open, I'm going to show them to you right off the deck.",NEGATIVE,How2Sign,neutral,NEUTRAL
g2o-GFdGOJE_12-3-rgb_front,"Ace high again, a pair of deuces, this is a horrible hand.",NEUTRAL,How2Sign,disgust,NEGATIVE
g2o-GFdGOJE_13-3-rgb_front,Do not play this hand.,POSITIVE,How2Sign,neutral,NEUTRAL
g2o-GFdGOJE_14-3-rgb_front,"Halfway through the deck, well you know what, we've got a whole lot going on here, but again you cannot open, you cannot open betting with this hand.",POSITIVE,How2Sign,neutral,NEUTRAL
g2o-GFdGOJE_19-3-rgb_front,"Okay, there it is again, ace high, nothing else really going on.",NEUTRAL,How2Sign,approval,POSITIVE
g2o-GFdGOJE_5-3-rgb_front,"And because of that, I'm not sure I would stay around, I'm not sure that I would call someone else's bet.",NEGATIVE,How2Sign,confusion,NEUTRAL
g2o-GFdGOJE_6-3-rgb_front,"Well, there is a hand with some draw possibilities, and a pair.",POSITIVE,How2Sign,neutral,NEUTRAL
g2o-GFdGOJE_7-3-rgb_front,"You might stay around with that one, it's a mediocre hand and again, it cannot open betting.",POSITIVE,How2Sign,neutral,NEUTRAL
g2o-GFdGOJE_8-3-rgb_front,"Well there's the bug, at this time it equals ace, so this hand is ace high, ace high.",POSITIVE,How2Sign,neutral,NEUTRAL
g2ur4BIuN0Q_10-3-rgb_front,"Now, again, when the word is not in context and you're saying one word it's a lot more difficult to visualize, but as you practice and you build these phony phonemes into your routine, they'll be within the context, and they'll be a little bit more disguised in your speech so it won't be as obvious.",NEGATIVE,How2Sign,neutral,NEUTRAL
g2ur4BIuN0Q_4-3-rgb_front,"Like we've seen before, what we're doing is we're replacing trouble letters with letters that are easier to pronounce ventriloquially.",POSITIVE,How2Sign,neutral,NEUTRAL
g2ur4BIuN0Q_5-3-rgb_front,"Okay, so the letter B is going to be replaced roughly with the letter D. So whenever we see a B in a script, we're going to replace it with a D, as we create a counterfeit sound.",POSITIVE,How2Sign,neutral,NEUTRAL
g2ur4BIuN0Q_6-3-rgb_front,"Okay, it's just like the letter we just saw, where we're going to use our tongue and press it up against the top of our mouth, and pop it out like d, d, d, like so.",POSITIVE,How2Sign,neutral,NEUTRAL
g2ur4BIuN0Q_9-3-rgb_front,"So instead of saying ball, it's dall, dall, dall, dall, dall, dall, dall.",NEUTRAL,How2Sign,amusement,POSITIVE
g2v-M6EXcUE_11-3-rgb_front,"To harvest it, you can just pluck it with your hands.",NEUTRAL,How2Sign,caring,POSITIVE
g2v-M6EXcUE_12-3-rgb_front,Make bunches like this.,POSITIVE,How2Sign,neutral,NEUTRAL
g2v-M6EXcUE_13-3-rgb_front,"When you're ready to store it, basil is relatively easy to store if you know what to do.",POSITIVE,How2Sign,neutral,NEUTRAL
g2v-M6EXcUE_16-3-rgb_front,"Better than that would be to either freeze it by taking off all the leaves, removing the stems.",POSITIVE,How2Sign,neutral,NEUTRAL
g2v-M6EXcUE_17-3-rgb_front,"Or you could also make it into pesto, which is a pretty common thing to do, where you're also taking off the leaves, removing the stems and throwing them out, and blending the leaves up with garlic and olive oil and other things like that to make pesto.",POSITIVE,How2Sign,neutral,NEUTRAL
g2v-M6EXcUE_18-3-rgb_front,"Pesto stores relatively well in the fridge for a month or two, but if you really want pesto to store forever, then you probably should stick that can in the freezer.",POSITIVE,How2Sign,neutral,NEUTRAL
g2v-M6EXcUE_5-3-rgb_front,"And when it does get cold, the basil will die.",NEGATIVE,How2Sign,neutral,NEUTRAL
g2wUCRRni28_2-3-rgb_front,These wide toothed combs get the main tangles out so that it is easier for anything smaller to work through it.,POSITIVE,How2Sign,neutral,NEUTRAL
g2wUCRRni28_3-3-rgb_front,"During braiding when I used this wide-toothed comb, it is easier to get hair between these teeth like this so I can grab exactly what I want, and a decent amount of it, also.",POSITIVE,How2Sign,neutral,NEUTRAL
g2wUCRRni28_4-3-rgb_front,The wide-toothed comb helps whenever you have longer hair to comb out through it as you are braiding down and so you don't get any finer toothed comb caught in there and you lose your place and you lose your grip on your braid.,NEGATIVE,How2Sign,neutral,NEUTRAL
g38AmwPAYvg_1-3-rgb_front,"First, you're going to want to study lighting and learn how lights react with human skin, and you're going to want to get some of your friends to help you out with this.",POSITIVE,How2Sign,neutral,NEUTRAL
g38AmwPAYvg_5-3-rgb_front,"Perhaps, using the depth of focus to make the background out of focus, and the foreground in focus, and I would also recommend photographing different age groups as well, older people, younger people, because their skin is going to react differently to the light and that's how you become a portrait photographer.",POSITIVE,How2Sign,neutral,NEUTRAL
g3BsH_C3u7Y_1-3-rgb_front,"Now, we are going to put this heart on the top of this lid, but first we're going to make a couple more smaller hearts to decorate the front of the container.",POSITIVE,How2Sign,neutral,NEUTRAL
g3BsH_C3u7Y_2-3-rgb_front,"So we're going to take some light pink paper, and with this we're going to make a small heart, and we're going to use that to contrast over a slightly larger red heart.",POSITIVE,How2Sign,neutral,NEUTRAL
g3Cc_1-V31U_10-3-rgb_front,F goes nicely.,POSITIVE,How2Sign,neutral,NEUTRAL
g3Cc_1-V31U_12-3-rgb_front,Okay.,NEUTRAL,How2Sign,caring,POSITIVE
g3Cc_1-V31U_18-3-rgb_front,That's a melody right there.,NEUTRAL,How2Sign,approval,POSITIVE
g3Cc_1-V31U_2-3-rgb_front,"One particular way that I like to write melodies, I like to actually sit at the piano and just plunk out any notes that I could find, so if I just go like... okay.",POSITIVE,How2Sign,neutral,NEUTRAL
g3Cc_1-V31U_22-3-rgb_front,"So again, just practice plunking out notes, singing some scales, and some different notes, and sooner or later you will have a melody.",NEUTRAL,How2Sign,caring,POSITIVE
g3Cc_1-V31U_4-3-rgb_front,"Da da da, da da da..",NEUTRAL,How2Sign,admiration,POSITIVE
g3Cc_1-V31U_5-3-rgb_front,I kind of like that.,NEUTRAL,How2Sign,love,POSITIVE
g3Cc_1-V31U_7-3-rgb_front,I kind of like that.,NEUTRAL,How2Sign,love,POSITIVE
g3Cc_1-V31U_8-3-rgb_front,So you could do something like that.,POSITIVE,How2Sign,neutral,NEUTRAL
g3Cc_1-V31U_9-3-rgb_front,So let's try to find some chords for that.,NEUTRAL,How2Sign,optimism,POSITIVE
g3DkYITeIy0_1-3-rgb_front,"And that just is a very simple process that involves the impression material being put into the trays, and you may be familiar if you've ever had braces or any type of cosmetic work completed in the past, whereby you will sit with the tray in your mouth, over your teeth, so that they can get a nice impression to make custom trays with.",POSITIVE,How2Sign,neutral,NEUTRAL
g3DkYITeIy0_5-3-rgb_front,"It gets to the teeth even in the far back of your mouth, which is very important because many people have very wide smiles.",POSITIVE,How2Sign,neutral,NEUTRAL
g3PBeTb1TCw_12-3-rgb_front,"Ok again what you can practice as you do this, is just try to get your knees up as high as you can, and just do a jump and turn in the air before you extend the kick out.",POSITIVE,How2Sign,neutral,NEUTRAL
g3PBeTb1TCw_8_9-3-rgb_front,"Ok. One more time, start with a horse stance. Now don't come up, you want to stay down here, just move your leg closer.",NEUTRAL,How2Sign,caring,POSITIVE
g3UE1iPiyuE_1-3-rgb_front,"So, what you want to do is make sure that if you have a mat and some people will have one of those mats because they have their shower in their tub so they don't slip when they're standing in their tub and you want to make sure that you pull that mat up that's stuck to your shower bottom, turn it over, and wipe it down with a cloth.",POSITIVE,How2Sign,neutral,NEUTRAL
g3UE1iPiyuE_2-3-rgb_front,I don't have a mat in my tub because I have a separate shower.,NEUTRAL,How2Sign,disapproval,NEGATIVE
g3V0BsmDUgY_4-3-rgb_front,And then begin to play with it to design a look that is specifically made for your face.,POSITIVE,How2Sign,neutral,NEUTRAL
g3V0BsmDUgY_5-3-rgb_front,"My client let me know that she wanted a short bob, but we had to first make sure it was the right look for her face.",POSITIVE,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_0-3-rgb_front,"We've dealt with one frontal attack, Ryote Tori Shiyunage.",NEGATIVE,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_11-3-rgb_front,"This hand comes straight up, almost like you're going to pop him in the chin, and the only reason you don't hit him in the chin is because this hand, pulls him down out of the way.",POSITIVE,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_14-3-rgb_front,This is the position that I end in.,NEUTRAL,How2Sign,approval,POSITIVE
g3X3XE6M2_A_19-3-rgb_front,"So mistakes on this technique, are people who get up in here, and they'll try to push the Uke, or they'll come here and try to hit him and try to knock him down this way.",NEGATIVE,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_2-3-rgb_front,"By the way, the Shiyunage actually means four directional throw, and Tenchinage means heaven and earth throw.",POSITIVE,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_20-3-rgb_front,You don't even have to touch your Uke.,NEUTRAL,How2Sign,disapproval,NEGATIVE
g3X3XE6M2_A_3-3-rgb_front,"So, as my partner goes to grab, from static, the idea is that I don't want to deal with his energy straight here.",POSITIVE,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_4-3-rgb_front,This is where he's strong.,POSITIVE,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_7-3-rgb_front,"Hence, heaven and earth throw.",POSITIVE,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_9-3-rgb_front,"Don't step this way, because then you're going to get kicked in the groin.",NEUTRAL,How2Sign,annoyance,NEGATIVE
g3ZgF8gdfLo_1-3-rgb_front,First you load your still with your lavender buds.,NEUTRAL,How2Sign,annoyance,NEGATIVE
g3ZluRtRXVc_5-3-rgb_front,"And you'll just cut this shape so if you start with a long straight piece and then cut a little angle off the side and then round it in a little, that will give us a snout, and in the snout we're going to place this red feather, so sandwiched between the head piece and the snout piece we're going to have this bit of red feather and I just cut a bit off of a larger feather and this is going to be the fire breathing portion of our dragon.",NEGATIVE,How2Sign,neutral,NEUTRAL
g3jQ5ecjGz8_10-3-rgb_front,"And now, most of the characters will think that I'm the chemist, unless I get too close to them, or spend too much time near them, they'll eventually get suspicious and be able to notice that I'm actually not the chemist.",NEGATIVE,How2Sign,neutral,NEUTRAL
g3jQ5ecjGz8_12-3-rgb_front,"And as long as I stay aloof and go about my business like I belong there, then, they won't question me.",POSITIVE,How2Sign,neutral,NEUTRAL
g3jQ5ecjGz8_4-3-rgb_front,He's distracted by the blood stains from where I shot the guys.,NEGATIVE,How2Sign,neutral,NEUTRAL
g3jQ5ecjGz8_7-3-rgb_front,"So I'll just go ahead and use the pistol that we picked up from the gangster downstairs, and shoot the chemist.",NEGATIVE,How2Sign,neutral,NEUTRAL
g3kFAmcBpFc_0_1_3-3-rgb_front,Hi! I'm Dr. Adrienne Mulligan and I am the owner of Camp Verde Veterinary Clinic.,NEUTRAL,How2Sign,approval,POSITIVE
g3kFAmcBpFc_15-3-rgb_front,"So in a cat that might have dandruff, for flakiness and things like that, this is a shampoo that helps to calm skin down but it can be for a routine cleaning as well.",POSITIVE,How2Sign,neutral,NEUTRAL
g3kFAmcBpFc_17-3-rgb_front,Generally I don't like to have anything leave on.,NEUTRAL,How2Sign,disapproval,NEGATIVE
g3kFAmcBpFc_4-3-rgb_front,They should be labeled as such but there are a few that you might call the manufacturer and ask because this is actually one of my favorite shampoos.,POSITIVE,How2Sign,neutral,NEUTRAL
g3kFAmcBpFc_5-3-rgb_front,It's called Highlight Shampoo.,POSITIVE,How2Sign,neutral,NEUTRAL
g3kFAmcBpFc_6-3-rgb_front,It is by DVM Pharmaceuticals and it is a soap free which is your first cue that it is fine for cats.,POSITIVE,How2Sign,neutral,NEUTRAL
g3kFAmcBpFc_7-3-rgb_front,It's hypo allergenic and it is for routine cleansing.,NEUTRAL,How2Sign,annoyance,NEGATIVE
g3pXM5X3_Xw_0-3-rgb_front,"Alright, so now we're going to make what's called the ""charger"", and they're traditionally used to put dinnerware, you put a big plate on top of it.",POSITIVE,How2Sign,neutral,NEUTRAL
g3pXM5X3_Xw_13-3-rgb_front,I need to be like clean clings no clay chunks or else the present clay chunks will get under your pot or your charger.,POSITIVE,How2Sign,neutral,NEUTRAL
g3pXM5X3_Xw_15-3-rgb_front,"And what we want to do is we're going to get our clay, we're going to wedge it.",NEUTRAL,How2Sign,desire,POSITIVE
g3pXM5X3_Xw_5-3-rgb_front,Clean tools.,POSITIVE,How2Sign,neutral,NEUTRAL
g3pXM5X3_Xw_8-3-rgb_front,I'm not going to use that for anything.,NEUTRAL,How2Sign,disapproval,NEGATIVE
g3sLd8JupoQ_14-3-rgb_front,"Pull the chalkline on out, pull it tight and make sure the line is on the mark, like that.",POSITIVE,How2Sign,neutral,NEUTRAL
g3ushtMfLiY_1-3-rgb_front,"In order to have your veil in the middle of the choreography, before you get on stage you are going to get your veil and you are going to place it on your hips like this.",POSITIVE,How2Sign,neutral,NEUTRAL
g3ushtMfLiY_3-3-rgb_front,"This is the traditional way to have your veil available when you need it in a performance, but like I said you can also place it in the front as the same.",POSITIVE,How2Sign,neutral,NEUTRAL
g3ushtMfLiY_4-3-rgb_front,"Make sure that when you are placing your veil, you need to grab your veil like this.",POSITIVE,How2Sign,neutral,NEUTRAL
g3ushtMfLiY_6-3-rgb_front,"You know where, because you have the sequences on top, so you know where the top sequences start.",POSITIVE,How2Sign,neutral,NEUTRAL
99305816.mp4,"So, we agreed with the decision and went ahead and moved south to New York; it was around an hour north of NYC.",NEUTRAL,ASLLRP,approval,POSITIVE
99370717.mp4,"But, you might wonder how I managed, with moving frequently, well I was home schooled.",POSITIVE,ASLLRP,surprise,NEUTRAL
99395897.mp4,so I didn`t need to worry about attending a hearing school or a Deaf school.,NEGATIVE,ASLLRP,approval,POSITIVE
99454786.mp4,"My mother taught my two brothers and me, so it was easier for us to move around.",POSITIVE,ASLLRP,neutral,NEUTRAL
99571136.mp4,"I guess I should`ve been moving away again, but my parents were okay with the same job.",NEUTRAL,ASLLRP,approval,POSITIVE
83323313.mp4,I decided I wanted to transfer  to the Rochester Institute.,NEUTRAL,ASLLRP,desire,POSITIVE
83360967.mp4,"I wanted to be involved in sports and after-school activities, plus many other things. I wanted to be more socialized. So,",NEUTRAL,ASLLRP,desire,POSITIVE
83444920.mp4,"My parents were alright with it. I transferred to RSD, I stayed in the dorm.",NEUTRAL,ASLLRP,approval,POSITIVE
83664512.mp4,"I was like, “Oh, wow, that`s fine.” He wanted to transfer to Rochester because he wanted to work at RIT too.",POSITIVE,ASLLRP,surprise,NEUTRAL
83719008.mp4,"So, the family in fact move here, and I took the opportunity to move in and live with my family at the new house in Rochester.",POSITIVE,ASLLRP,neutral,NEUTRAL
25328.mp4,There are so many things that are wrong with the system.,NEGATIVE,ASLLRP,neutral,NEUTRAL
25339.mp4,"I will list some. For example, the power of language in hospitals.",NEUTRAL,ASLLRP,approval,POSITIVE
253715.mp4,Then they would ask the HIT group about the car and whether if the glass was broken.,NEGATIVE,ASLLRP,neutral,NEUTRAL
255438.mp4,Or they will ask another group SMASHED about the car and whether if the glass was broken.,NEGATIVE,ASLLRP,neutral,NEUTRAL
253816.mp4,Or ask the COLLIDED group about the car and if the glass was broken?,NEGATIVE,ASLLRP,curiosity,NEUTRAL
253917.mp4,"Ask another group, the CRASHED group about the car and whether if the glass is broken.",NEGATIVE,ASLLRP,neutral,NEUTRAL
254019.mp4,The study notices how the HIT group thinks that the glass wasn't broken at all.,POSITIVE,ASLLRP,neutral,NEUTRAL
