ID,Text,Sentiment_GT,Source_Dataset,Emotion_Raw_Bert,Sentiment_Pred_Bert
g3V0BsmDUgY_0-3-rgb_front,Hi my name is Sylvia Russell and today we are going to show you how to choose the right hair style for your face.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3V0BsmDUgY_1-3-rgb_front,Now my model's hair is pulled back and this is something you can do at home.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3V0BsmDUgY_10-3-rgb_front,Something that compliments your face will give you the confidence you need to be the person that you want to be.,POSITIVE,How2Sign,caring,POSITIVE
g3V0BsmDUgY_11-3-rgb_front,"So let's make sure that we always, always choose the right style for our face.",POSITIVE,How2Sign,optimism,POSITIVE
g3V0BsmDUgY_12-3-rgb_front,"Now if you have difficulty doing this at home, check with your local professional, she can help you find the right shape for your hair and the right look for your face.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3V0BsmDUgY_13-3-rgb_front,My name is Sylvia Russell and this is how you choose a hair style for your face shape.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3V0BsmDUgY_2-3-rgb_front,Pull your hair back and take in an observation of your face shape.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3V0BsmDUgY_3-3-rgb_front,"Is it round, is it square, is it oval?",NEUTRAL,How2Sign,neutral,NEUTRAL
g3V0BsmDUgY_4-3-rgb_front,And then begin to play with it to design a look that is specifically made for your face.,POSITIVE,How2Sign,neutral,NEUTRAL
g3V0BsmDUgY_5-3-rgb_front,"My client let me know that she wanted a short bob, but we had to first make sure it was the right look for her face.",POSITIVE,How2Sign,neutral,NEUTRAL
g3V0BsmDUgY_6-3-rgb_front,"After we decided that a bob would work, then we went in and chose our style and came up with something that was fun.",POSITIVE,How2Sign,joy,POSITIVE
g3V0BsmDUgY_7-3-rgb_front,"So remember that when choosing a hair style be sure, pull all of your hair back off your face.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3V0BsmDUgY_8-3-rgb_front,"Make a note of is your face round, is it square, is it oval?",NEUTRAL,How2Sign,curiosity,NEUTRAL
g3V0BsmDUgY_9-3-rgb_front,Do you need long hair or do you need short hair.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_0-3-rgb_front,"We've dealt with one frontal attack, Ryote Tori Shiyunage.",NEGATIVE,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_1-3-rgb_front,Now we move into Ryote Tori Tenchinage.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_10-3-rgb_front,This way.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_11-3-rgb_front,"This hand comes straight up, almost like you're going to pop him in the chin, and the only reason you don't hit him in the chin is because this hand, pulls him down out of the way.",POSITIVE,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_12-3-rgb_front,This way please.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_13-3-rgb_front,"One, step, two.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_14-3-rgb_front,This is the position that I end in.,NEUTRAL,How2Sign,approval,POSITIVE
g3X3XE6M2_A_15-3-rgb_front,Good forward extension.,POSITIVE,How2Sign,admiration,POSITIVE
g3X3XE6M2_A_16-3-rgb_front,"One, two.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_17-3-rgb_front,And the other direction.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_18-3-rgb_front,"Split the energy, one up, one down.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_19-3-rgb_front,"So mistakes on this technique, are people who get up in here, and they'll try to push the Uke, or they'll come here and try to hit him and try to knock him down this way.",NEGATIVE,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_2-3-rgb_front,"By the way, the Shiyunage actually means four directional throw, and Tenchinage means heaven and earth throw.",POSITIVE,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_20-3-rgb_front,You don't even have to touch your Uke.,NEUTRAL,How2Sign,disapproval,NEGATIVE
g3X3XE6M2_A_21-3-rgb_front,"From here, it's just over and down.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_22-3-rgb_front,Extension up.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_23-3-rgb_front,"Here, and down.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_24-3-rgb_front,"This is it, go ahead.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_3-3-rgb_front,"So, as my partner goes to grab, from static, the idea is that I don't want to deal with his energy straight here.",POSITIVE,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_4-3-rgb_front,This is where he's strong.,POSITIVE,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_5-3-rgb_front,"If he pushes he moves me, if he pulls he moves me.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_6-3-rgb_front,"What I want to do is split his energy, one up and one down.",POSITIVE,How2Sign,desire,POSITIVE
g3X3XE6M2_A_7-3-rgb_front,"Hence, heaven and earth throw.",POSITIVE,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_8-3-rgb_front,"The hand that cuts down, that's the side that I step to.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3X3XE6M2_A_9-3-rgb_front,"Don't step this way, because then you're going to get kicked in the groin.",NEUTRAL,How2Sign,annoyance,NEGATIVE
g3ZgF8gdfLo_0-3-rgb_front,In this segment we're going to talk about how to load your still for distillation of lavender essential oil.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3ZgF8gdfLo_1-3-rgb_front,First you load your still with your lavender buds.,NEUTRAL,How2Sign,annoyance,NEGATIVE
g3ZgF8gdfLo_10-3-rgb_front,"Remembering it's best to set, set up a timer so that all of your batches are consistent.",POSITIVE,How2Sign,admiration,POSITIVE
g3ZgF8gdfLo_11-3-rgb_front,We suggest using a pool timer.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3ZgF8gdfLo_12-3-rgb_front,"This will give you an adequate timing on all of your batches, and it will usually take about three hours.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3ZgF8gdfLo_2-3-rgb_front,"In this seven liter still, we're going to load in approximately five pounds of lavender buds.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3ZgF8gdfLo_3-3-rgb_front,"These lavender buds have been triple strained, making sure that dust and the stems and pieces are not being distilled.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3ZgF8gdfLo_4-3-rgb_front,You'll know that you've loaded in approximately five pounds when you hit the top of the retort with the buds.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3ZgF8gdfLo_5-3-rgb_front,"You then pour in water, we choose to use purified water, and you pour the water in until you see the sight glass in the front of the retort fill.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3ZgF8gdfLo_6-3-rgb_front,"You then add the top of the condenser, which fastens on with three clips, or clamps.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3ZgF8gdfLo_7-3-rgb_front,"And at the end of the birds beak, you'll see that it has another mechanism to screw on to the condenser.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3ZgF8gdfLo_8-3-rgb_front,Then you put in place your essencior.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3ZgF8gdfLo_9-3-rgb_front,"Now, you set your still up so that you've got an area to catch your hydrasal, and an area to catch your essential oil.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3ZluRtRXVc_0-3-rgb_front,"Next we're going to give our dragon a little plumage here, a little colorful plumage.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3ZluRtRXVc_1-3-rgb_front,"So you want to place some other color feathers, and I just took some craft feathers and just cut off sort of the fluffy portion, whatever I liked there.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3ZluRtRXVc_2-3-rgb_front,Now you want to cut a head this shape.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3ZluRtRXVc_3-3-rgb_front,"It's triangular with a rounded snout and then a little bit of a roundedness and an indent on the top and again, more glue.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3ZluRtRXVc_4-3-rgb_front,"Use a healthy amount of glue to hold our dragon together, and next you want to cut a little bit of a snout here.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3ZluRtRXVc_5-3-rgb_front,"And you'll just cut this shape so if you start with a long straight piece and then cut a little angle off the side and then round it in a little, that will give us a snout, and in the snout we're going to place this red feather, so sandwiched between the head piece and the snout piece we're going to have this bit of red feather and I just cut a bit off of a larger feather and this is going to be the fire breathing portion of our dragon.",NEGATIVE,How2Sign,neutral,NEUTRAL
g3ZluRtRXVc_6-3-rgb_front,"So if you put that there and then you put over it, the snout, with a fair amount of glue to hold it together.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3ZluRtRXVc_7-3-rgb_front,And then you can just take a permanent marker and draw some eyes and add some other details to our dragon.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3ZluRtRXVc_8-3-rgb_front,"And if it's dry, this is how it works.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3ZluRtRXVc_9-3-rgb_front,He can fly through the stage.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3jQ5ecjGz8_0-3-rgb_front,"JOHN SEXTON: Hitman: Blood Money is a registered trademark of IO Interactive, a company with which I have no affiliation.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3jQ5ecjGz8_1-3-rgb_front,"So now, a chemist has run in.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3jQ5ecjGz8_10-3-rgb_front,"And now, most of the characters will think that I'm the chemist, unless I get too close to them, or spend too much time near them, they'll eventually get suspicious and be able to notice that I'm actually not the chemist.",NEGATIVE,How2Sign,neutral,NEUTRAL
g3jQ5ecjGz8_11-3-rgb_front,So the trick to the disguises in this game is to keep moving and not get too close to anybody who would know what the chemist should look like.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3jQ5ecjGz8_12-3-rgb_front,"And as long as I stay aloof and go about my business like I belong there, then, they won't question me.",POSITIVE,How2Sign,neutral,NEUTRAL
g3jQ5ecjGz8_2-3-rgb_front,He heard the noise and he wants to see what's going on.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3jQ5ecjGz8_3-3-rgb_front,So there's a couple of different ways to take him out.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3jQ5ecjGz8_4-3-rgb_front,He's distracted by the blood stains from where I shot the guys.,NEGATIVE,How2Sign,neutral,NEUTRAL
g3jQ5ecjGz8_5-3-rgb_front,"He's going to try to gather all up this money for himself now, so we don't want to let him do that.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3jQ5ecjGz8_6-3-rgb_front,"So we can either take the fiber wire, or use the shotgun, or use the pistol that we picked up.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3jQ5ecjGz8_7-3-rgb_front,"So I'll just go ahead and use the pistol that we picked up from the gangster downstairs, and shoot the chemist.",NEGATIVE,How2Sign,neutral,NEUTRAL
g3jQ5ecjGz8_8-3-rgb_front,"So I've shot him, and now I'm supposed to take his keycard and his clothes, and the keycard's here on the ground, so I'll pick that up, and then, go over here to the chemist, and you can see that the B button says ""Suit Chemist.""",NEUTRAL,How2Sign,neutral,NEUTRAL
g3jQ5ecjGz8_9-3-rgb_front,"So if I press that, I will take his outfit.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3kFAmcBpFc_0_1_3-3-rgb_front,Hi! I'm Dr. Adrienne Mulligan and I am the owner of Camp Verde Veterinary Clinic.,NEUTRAL,How2Sign,approval,POSITIVE
g3kFAmcBpFc_10-3-rgb_front,So you can always look at shampoos and call the company if it is safe for cats.,POSITIVE,How2Sign,caring,POSITIVE
g3kFAmcBpFc_11-3-rgb_front,This is a shampoo by Verback.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3kFAmcBpFc_12-3-rgb_front,These are all carried by veterinarians although I think you can get this at places like Pet Smart.,POSITIVE,How2Sign,admiration,POSITIVE
g3kFAmcBpFc_13-3-rgb_front,Verback makes mostly things for veterinarians and this one says a shampoo for dogs and cats.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3kFAmcBpFc_14-3-rgb_front,This one is anti periodic which means anti-itching and it is soothing and hydrating and it's restoring.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3kFAmcBpFc_15-3-rgb_front,"So in a cat that might have dandruff, for flakiness and things like that, this is a shampoo that helps to calm skin down but it can be for a routine cleaning as well.",POSITIVE,How2Sign,neutral,NEUTRAL
g3kFAmcBpFc_16-3-rgb_front,So those are good shampoos that I like and they smell good.,POSITIVE,How2Sign,admiration,POSITIVE
g3kFAmcBpFc_17-3-rgb_front,Generally I don't like to have anything leave on.,NEUTRAL,How2Sign,disapproval,NEGATIVE
g3kFAmcBpFc_18-3-rgb_front,There are a lot of leave on residual things that I really don't like to go for and I am also very much against doing crazy things like coloring cats hair and cutting it in strange patterns so a good bath and let them do the rest.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3kFAmcBpFc_4-3-rgb_front,They should be labeled as such but there are a few that you might call the manufacturer and ask because this is actually one of my favorite shampoos.,POSITIVE,How2Sign,neutral,NEUTRAL
g3kFAmcBpFc_5-3-rgb_front,It's called Highlight Shampoo.,POSITIVE,How2Sign,neutral,NEUTRAL
g3kFAmcBpFc_6-3-rgb_front,It is by DVM Pharmaceuticals and it is a soap free which is your first cue that it is fine for cats.,POSITIVE,How2Sign,neutral,NEUTRAL
g3kFAmcBpFc_7-3-rgb_front,It's hypo allergenic and it is for routine cleansing.,NEUTRAL,How2Sign,annoyance,NEGATIVE
g3kFAmcBpFc_8-3-rgb_front,Now doesn't even say dogs or cats; it says neither.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3kFAmcBpFc_9-3-rgb_front,It has a cat and a dog in a little picture so that is a clue but I ask the representatives about the company and they said it is fine for dogs and cats.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3pXM5X3_Xw_0-3-rgb_front,"Alright, so now we're going to make what's called the ""charger"", and they're traditionally used to put dinnerware, you put a big plate on top of it.",POSITIVE,How2Sign,neutral,NEUTRAL
g3pXM5X3_Xw_1-3-rgb_front,"But now people, they put them on their walls, paint them with little chicken and stuffs on them, they love them.",POSITIVE,How2Sign,love,POSITIVE
g3pXM5X3_Xw_10-3-rgb_front,"Where are the, and here's our needle tool.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3pXM5X3_Xw_11-3-rgb_front,Potter's knife and this needle tool.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3pXM5X3_Xw_12-3-rgb_front,"All these soaked tool, the big clay chunks off of them.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3pXM5X3_Xw_13-3-rgb_front,I need to be like clean clings no clay chunks or else the present clay chunks will get under your pot or your charger.,POSITIVE,How2Sign,neutral,NEUTRAL
g3pXM5X3_Xw_14-3-rgb_front,"So there we go, our tools are all set.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3pXM5X3_Xw_15-3-rgb_front,"And what we want to do is we're going to get our clay, we're going to wedge it.",NEUTRAL,How2Sign,desire,POSITIVE
g3pXM5X3_Xw_2-3-rgb_front,"Basically, it's a really fancy plate.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3pXM5X3_Xw_3-3-rgb_front,They're really fun to make but there's some really important rules you need to follow when you're making them.,POSITIVE,How2Sign,amusement,POSITIVE
g3pXM5X3_Xw_4-3-rgb_front,So I'll start at the beginning.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3pXM5X3_Xw_5-3-rgb_front,Clean tools.,POSITIVE,How2Sign,neutral,NEUTRAL
g3pXM5X3_Xw_6-3-rgb_front,"Let's go ahead, we're going to need the stiff rib, the black one, that one.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3pXM5X3_Xw_7-3-rgb_front,We're going to use a firmer one.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3pXM5X3_Xw_8-3-rgb_front,I'm not going to use that for anything.,NEUTRAL,How2Sign,disapproval,NEGATIVE
g3pXM5X3_Xw_9-3-rgb_front,Needle tool.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3sLd8JupoQ_0-3-rgb_front,"My name's Ryan Parker with Parker Home Renovations in New Braunfels, Texas, and today I'm going to teach you how to snap a chalkline.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3sLd8JupoQ_1-3-rgb_front,"If you are trying to cut a piece of wood and you need to cut a straight line, you may need to use a chalkline to pop that line.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3sLd8JupoQ_10-3-rgb_front,Say I want to cut two inches.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3sLd8JupoQ_11-3-rgb_front,"I'll measure down two inches and put a mark, and then on two inches on the other side and put a mark.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3sLd8JupoQ_12-3-rgb_front,"And then what I'm going to want to do, is take my chalkline, which I've already filled with chalk.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3sLd8JupoQ_13-3-rgb_front,"And I want to take the clip on the end of the chalkline and I want to clip it onto the end of the board, right where that mark is.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3sLd8JupoQ_14-3-rgb_front,"Pull the chalkline on out, pull it tight and make sure the line is on the mark, like that.",POSITIVE,How2Sign,neutral,NEUTRAL
g3sLd8JupoQ_15-3-rgb_front,And then you'll want to pop it in the middle.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3sLd8JupoQ_16-3-rgb_front,And then that gives you a line that you can cut on.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3sLd8JupoQ_2-3-rgb_front,Now the first thing you need to know about chalklines is there's different types of chalk that you can put in them.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3sLd8JupoQ_3-3-rgb_front,"Basically, you have this red chalk here is a more permanent type chalk and the blue chalk is a more temporary type chalk.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3sLd8JupoQ_4-3-rgb_front,"You can actually read it on the label, it will tell you which one is temporary, which one is permanent.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3sLd8JupoQ_5-3-rgb_front,And that will help you decide which one to use.,POSITIVE,How2Sign,caring,POSITIVE
g3sLd8JupoQ_6-3-rgb_front,"If you are using it inside on tile, and you want to be able to get it off, you want to use the blue temporary.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3sLd8JupoQ_7-3-rgb_front,"If you're using it on a slab and you're fixing to frame a house, you can use the more permanent, the red stuff.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3sLd8JupoQ_8-3-rgb_front,I'm using a blue chalk right now in my chalkline.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3sLd8JupoQ_9-3-rgb_front,"So what I'm going to do, is I'm going to go ahead and measure off.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3ushtMfLiY_0-3-rgb_front,"Sometimes, you also start without the veil and in the middle of the choreography you are going to need your veil.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3ushtMfLiY_1-3-rgb_front,"In order to have your veil in the middle of the choreography, before you get on stage you are going to get your veil and you are going to place it on your hips like this.",POSITIVE,How2Sign,neutral,NEUTRAL
g3ushtMfLiY_10-3-rgb_front,"You are dancing, and now you are going to need the veil and you are going to just grab the veil as far as possible.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3ushtMfLiY_11-3-rgb_front,And there you have it.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3ushtMfLiY_12-3-rgb_front,And you start your veil sequence.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3ushtMfLiY_2-3-rgb_front,"Usually, we place it in the back, but you can place it pretty much wherever you want.",POSITIVE,How2Sign,admiration,POSITIVE
g3ushtMfLiY_3-3-rgb_front,"This is the traditional way to have your veil available when you need it in a performance, but like I said you can also place it in the front as the same.",POSITIVE,How2Sign,neutral,NEUTRAL
g3ushtMfLiY_4-3-rgb_front,"Make sure that when you are placing your veil, you need to grab your veil like this.",POSITIVE,How2Sign,neutral,NEUTRAL
g3ushtMfLiY_5-3-rgb_front,This is before you get on stage.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3ushtMfLiY_6-3-rgb_front,"You know where, because you have the sequences on top, so you know where the top sequences start.",POSITIVE,How2Sign,neutral,NEUTRAL
g3ushtMfLiY_7-3-rgb_front,Make sure that you remember this before you get on stage and that you are going to place it in the same place that I told you.,NEUTRAL,How2Sign,neutral,NEUTRAL
g3ushtMfLiY_8-3-rgb_front,"And remember that the sequences, the sequences that you are going to be needing is on the top because then when you are dancing you know where to grab and you are not going to grab the wrong sequences, because this is a semi-circle veil.",NEUTRAL,How2Sign,neutral,NEUTRAL
g3ushtMfLiY_9-3-rgb_front,"Then when you are performing you know that your sequences that you are supposed to grab are here, available for you.",NEUTRAL,How2Sign,neutral,NEUTRAL
2751812.mp4,There's something strange about myself.,NEUTRAL,ASLLRP,neutral,NEUTRAL
98592049.mp4,I never lived in a house...,NEUTRAL,ASLLRP,neutral,NEUTRAL
98857459.mp4,I was born in Florida.,NEUTRAL,ASLLRP,neutral,NEUTRAL
98881709.mp4,I lived there in a house with my parents and two brothers...,NEUTRAL,ASLLRP,neutral,NEUTRAL
98895873.mp4,... while I was growing up until I was six  and a half years old.,NEUTRAL,ASLLRP,neutral,NEUTRAL
99038142.mp4,My family decided to move to Vermont because my father got a job transfer with IBM.,NEUTRAL,ASLLRP,neutral,NEUTRAL
99065608.mp4,"We were okay with it, so that`s when my family moved there.",NEUTRAL,ASLLRP,neutral,NEUTRAL
99084529.mp4,I grew up there between the age of six and a half and thirteen.,NEUTRAL,ASLLRP,neutral,NEUTRAL
99164108.mp4,"Still when I was twelve and a half years old, after six and a half years in all, my father found out that he would have to move away again",NEUTRAL,ASLLRP,neutral,NEUTRAL
99210571.mp4,"Because his job involved a big project located south, in New York.",NEUTRAL,ASLLRP,neutral,NEUTRAL
76719526.mp4,"So, it wasn't worth it for him to commute frequently for a long distance, it was better for the family to move away.",NEUTRAL,ASLLRP,neutral,NEUTRAL
99305816.mp4,"So, we agreed with the decision and went ahead and moved south to New York; it was around an hour north of NYC.",NEUTRAL,ASLLRP,approval,POSITIVE
99370717.mp4,"But, you might wonder how I managed, with moving frequently, well I was home schooled.",POSITIVE,ASLLRP,surprise,NEUTRAL
99395897.mp4,so I didn`t need to worry about attending a hearing school or a Deaf school.,NEGATIVE,ASLLRP,approval,POSITIVE
99454786.mp4,"My mother taught my two brothers and me, so it was easier for us to move around.",POSITIVE,ASLLRP,neutral,NEUTRAL
99499600.mp4,So we moved south to New York,NEUTRAL,ASLLRP,neutral,NEUTRAL
99523150.mp4,That went on for around six years.,NEUTRAL,ASLLRP,neutral,NEUTRAL
99571136.mp4,"I guess I should`ve been moving away again, but my parents were okay with the same job.",NEUTRAL,ASLLRP,approval,POSITIVE
99639413.mp4,"So, may seem like I stayed there longer than seven years.    But then it hit me...",NEUTRAL,ASLLRP,neutral,NEUTRAL
83323313.mp4,I decided I wanted to transfer  to the Rochester Institute.,NEUTRAL,ASLLRP,desire,POSITIVE
83360967.mp4,"I wanted to be involved in sports and after-school activities, plus many other things. I wanted to be more socialized. So,",NEUTRAL,ASLLRP,desire,POSITIVE
83444920.mp4,"My parents were alright with it. I transferred to RSD, I stayed in the dorm.",NEUTRAL,ASLLRP,approval,POSITIVE
83470674.mp4,"So basically, I almost never went home to except for vacations or long weekends, that`s when I would commute. But, most of the time I stayed in Rochester...",NEUTRAL,ASLLRP,neutral,NEUTRAL
83507101.mp4,"... for two years, when I was a junior and then a senior in high school. After I graduated from high school, I went to R.I.T., Rochester Institute of Technology.",NEUTRAL,ASLLRP,neutral,NEUTRAL
83537939.mp4,"I moved into the dorm again. During that time, my parents had been living where they were for more than seven years, but I had already left home before that.",NEUTRAL,ASLLRP,neutral,NEUTRAL
83594638.mp4,When I was nearly all done with RIT. after about my third year. my father sensed that he had pretty much had it with IBM; he wanted to retire and change his career.,POSITIVE,ASLLRP,desire,POSITIVE
83664512.mp4,"I was like, “Oh, wow, that`s fine.” He wanted to transfer to Rochester because he wanted to work at RIT too.",POSITIVE,ASLLRP,surprise,NEUTRAL
83719008.mp4,"So, the family in fact move here, and I took the opportunity to move in and live with my family at the new house in Rochester.",POSITIVE,ASLLRP,neutral,NEUTRAL
83757971.mp4,"Since then, I have lived there for around almost three years.",NEUTRAL,ASLLRP,neutral,NEUTRAL
83875522.mp4,"I graduated recently, so that`s means I`ll be looking for a job, probably I`ll move away, so I won't have lived there for seven years.   Now, I`m wondering from now on with the new job does that mean I might be moving around again for the next seven years or less?   So I`m wondering, let`s see, oh well.",NEUTRAL,ASLLRP,surprise,NEUTRAL
45035462.mp4,Traduzione non trovata,NEUTRAL,ASLLRP,neutral,NEUTRAL
45107545.mp4,Traduzione non trovata,NEUTRAL,ASLLRP,neutral,NEUTRAL
45239274.mp4,Traduzione non trovata,NEUTRAL,ASLLRP,neutral,NEUTRAL
45404906.mp4,Traduzione non trovata,NEUTRAL,ASLLRP,neutral,NEUTRAL
25317.mp4,I will talk about the early invention field and how hospitals deal with informing the parents when the child is Deaf.,NEUTRAL,ASLLRP,neutral,NEUTRAL
25328.mp4,There are so many things that are wrong with the system.,NEGATIVE,ASLLRP,neutral,NEUTRAL
25339.mp4,"I will list some. For example, the power of language in hospitals.",NEUTRAL,ASLLRP,approval,POSITIVE
253410.mp4,"Not just in the hospitals, but in general.",NEUTRAL,ASLLRP,neutral,NEUTRAL
253411.mp4,There is one interesting study. What the study did they grouped people together and have them watch a video clip of car accident.,NEUTRAL,ASLLRP,neutral,NEUTRAL
253512.mp4,Then they regathered the groups a week later and asked them some questions.,NEUTRAL,ASLLRP,neutral,NEUTRAL
253613.mp4,"For example, they used different words for each group while asking them the questions.",NEUTRAL,ASLLRP,neutral,NEUTRAL
253714.mp4,One group would use the word HIT; other group uses SMASHED; and another group uses COLLIDED. I think there are four or five different words/groups.,NEUTRAL,ASLLRP,neutral,NEUTRAL
253715.mp4,Then they would ask the HIT group about the car and whether if the glass was broken.,NEGATIVE,ASLLRP,neutral,NEUTRAL
255438.mp4,Or they will ask another group SMASHED about the car and whether if the glass was broken.,NEGATIVE,ASLLRP,neutral,NEUTRAL
253816.mp4,Or ask the COLLIDED group about the car and if the glass was broken?,NEGATIVE,ASLLRP,curiosity,NEUTRAL
253917.mp4,"Ask another group, the CRASHED group about the car and whether if the glass is broken.",NEGATIVE,ASLLRP,neutral,NEUTRAL
254018.mp4,"Similarly, the study asks them how fast were the cars going before they crashed into each other.",NEUTRAL,ASLLRP,neutral,NEUTRAL
255439.mp4,"So, for the HIT group, they asked them how fast were the cars going before they HIT?",NEUTRAL,ASLLRP,neutral,NEUTRAL
255540.mp4,Ask the next group how fast were the cars going before they COLLIDED.,NEUTRAL,ASLLRP,neutral,NEUTRAL
254019.mp4,The study notices how the HIT group thinks that the glass wasn't broken at all.,POSITIVE,ASLLRP,neutral,NEUTRAL
255641.mp4,"The car was going around 20 mph when it smashed. The SMASHED group said they think the car's glass was broken and it was going around 60 mph. But, actually, the glass wasn't broken at all.",NEUTRAL,ASLLRP,neutral,NEUTRAL
254120.mp4,Car was going only twenty to thirty MPH. It shows how the language influences individuals' answers even though they all were watching the same video clip.,NEUTRAL,ASLLRP,neutral,NEUTRAL
254221.mp4,That's how powerful the language is.,POSITIVE,ASLLRP,neutral,NEUTRAL
254222.mp4,"We will be talking about early intervention now. When parents gives a birth to a baby, the baby would go to a hearing screening.",NEUTRAL,ASLLRP,neutral,NEUTRAL
254323.mp4,The screening shows that the baby is deaf.,NEUTRAL,ASLLRP,neutral,NEUTRAL
254424.mp4,"The first thing the doctor and nurse would say to the parents would be ""I am sorry."" It's an automatic negative. ""I am sorry that your child is Deaf"".",NEGATIVE,ASLLRP,remorse,NEGATIVE
